ID;Artikel;NA;Bruttobetrag;Nettobetrag;Verkaufte Stücke;Gewicht verkauft;Durchschnittlicher Preis;Referenzbetrag;Ref %;Tot %Umsatz;source;year
280;A10063;Frucht 1.00;23;23;23;0;1;23;100;0.26;KW09.xlsx;2016
281;A10072;Schichtjoghurt;3;3;1;0;3;3;100;0.03;KW09.xlsx;2016
282;A10073;Saisonfrüchte geschnitten;3.5;3.5;1;0;3.5;3.5;100;0.04;KW09.xlsx;2016
283;A10100;Gipfel;10.4;10.4;8;0;1.3;10.4;100;0.12;KW09.xlsx;2016
284;A10101;Ragusa-Gipfel ;7.2;7.2;3;0;2.4;7.2;100;0.08;KW09.xlsx;2016
285;A10108;Laugenbrezel mit Butter;6.6;6.6;3;0;2.2;6.6;100;0.07;KW09.xlsx;2016
286;A10112;Maisbrötli;1.7;1.7;1;0;1.7;1.7;100;0.02;KW09.xlsx;2016
287;A10114;Fitnessbrötli ;1.7;1.7;1;0;1.7;1.7;100;0.02;KW09.xlsx;2016
288;A10121;Mandelschnecke ;2.4;2.4;1;0;2.4;2.4;100;0.03;KW09.xlsx;2016
289;A10127;Aprikosenplunder;9.6;9.6;4;0;2.4;9.6;100;0.11;KW09.xlsx;2016
290;A10128;Aprikosenjalousie;4.8;4.8;2;0;2.4;4.8;100;0.05;KW09.xlsx;2016
291;A10135;Wähe;15.6;15.6;4;0;3.9;15.6;100;0.17;KW09.xlsx;2016
292;A10136;Muffin;5;5;2;0;2.5;5;100;0.06;KW09.xlsx;2016
293;A10144;Trockengebäck 100g verpackt;4.4;4.4;2;0;2.2;4.4;100;0.05;KW09.xlsx;2016
294;A10148;Fruchttörtli;4.8;4.8;2;0;2.4;4.8;100;0.05;KW09.xlsx;2016
295;A10163;Bürli;9.8;9.8;7;0;1.4;9.8;100;0.11;KW09.xlsx;2016
296;A10164;Hausgemachter Kuchen;10;10;4;0;2.5;10;100;0.11;KW09.xlsx;2016
298;A10000;Küche;36.7;36.7;9;0;4.08;36.7;100;0.33;KW10.xlsx;2016
299;A10001;Favorite;5'515.00;5'515.00;702;0;7.86;5'515.00;100;49.57;KW10.xlsx;2016
300;A10002;Green;2'287.00;2'287.00;300;0;7.62;2'287.00;100;20.56;KW10.xlsx;2016
301;A100039;Portion Pommes;5.5;5.5;1;0;5.5;5.5;100;0.05;KW10.xlsx;2016
302;A10004;Brot Stück;1.8;1.8;6;0;0.3;1.8;100;0.02;KW10.xlsx;2016
303;A10005;Menu Suppe;43;43;28;0;1.54;43;100;0.39;KW10.xlsx;2016
304;A10006;Menu Salat;356.5;356.5;223;0;1.6;356.5;100;3.2;KW10.xlsx;2016
305;A10007;Senf Mayo Ketschup;3.5;3.5;7;0;0.5;3.5;100;0.03;KW10.xlsx;2016
306;A10012;Kitchen 2;83;83;8;0;10.38;83;100;0.75;KW10.xlsx;2016
307;A10013;Kitchen 3;199;199;17;0;11.71;199;100;1.79;KW10.xlsx;2016
308;A10014;Kitchen 4;922;922;72;0;12.81;922;100;8.29;KW10.xlsx;2016
309;A10020;Local 0;747;747;96;0;7.78;747;100;6.71;KW10.xlsx;2016
310;A10040;Garden;543.8;543.8;78;23.58;23.06;543.8;100;4.89;KW10.xlsx;2016
311;A10061;Frucht -.80;0.8;0.8;1;0;0.8;0.8;100;0.01;KW10.xlsx;2016
312;A10063;Frucht 1.00;12;12;12;0;1;12;100;0.11;KW10.xlsx;2016
313;A100700;Yogi;1.6;1.6;1;0;1.6;1.6;100;0.01;KW10.xlsx;2016
314;A10072;Schichtjoghurt;3;3;1;0;3;3;100;0.03;KW10.xlsx;2016
315;A10073;Saisonfrüchte geschnitten;7;7;2;0;3.5;7;100;0.06;KW10.xlsx;2016
316;A10100;Gipfel;1.3;1.3;1;0;1.3;1.3;100;0.01;KW10.xlsx;2016
317;A10101;Ragusa-Gipfel ;4.8;4.8;2;0;2.4;4.8;100;0.04;KW10.xlsx;2016
318;A10103;Vanille-Gipfel;7.7;7.7;3;0;2.57;7.7;100;0.07;KW10.xlsx;2016
319;A10108;Laugenbrezel mit Butter;6.6;6.6;3;0;2.2;6.6;100;0.06;KW10.xlsx;2016
320;A10111;Schoggi Fair;2.2;2.2;1;0;2.2;2.2;100;0.02;KW10.xlsx;2016
321;A10119;Studentenschnitte ;4.8;4.8;2;0;2.4;4.8;100;0.04;KW10.xlsx;2016
322;A10121;Mandelschnecke ;4.8;4.8;2;0;2.4;4.8;100;0.04;KW10.xlsx;2016
323;A10123;Russenzöpfli;4.8;4.8;2;0;2.4;4.8;100;0.04;KW10.xlsx;2016
324;A10126;Apfel im Schlafrock;5.3;5.3;2;0;2.65;5.3;100;0.05;KW10.xlsx;2016
325;A10127;Aprikosenplunder;2.9;2.9;1;0;2.9;2.9;100;0.03;KW10.xlsx;2016
326;A10128;Aprikosenjalousie;9.6;9.6;4;0;2.4;9.6;100;0.09;KW10.xlsx;2016
327;A10135;Wähe;20;20;5;0;4;20;100;0.18;KW10.xlsx;2016
328;A10136;Muffin;7.5;7.5;3;0;2.5;7.5;100;0.07;KW10.xlsx;2016
329;A10144;Trockengebäck 100g verpackt;7.1;7.1;3;0;2.37;7.1;100;0.06;KW10.xlsx;2016
331;A10000;Küche;60;60;7;0;8.57;60;100;0.57;KW11.xlsx;2016
332;A10001;Favorite;3'688.00;3'688.00;463;0;7.97;3'688.00;100;34.8;KW11.xlsx;2016
333;A10002;Green;2'912.00;2'912.00;382;0;7.62;2'912.00;100;27.48;KW11.xlsx;2016
334;A100039;Portion Pommes;11;11;2;0;5.5;11;100;0.1;KW11.xlsx;2016
335;A10004;Brot Stück;0.3;0.3;1;0;0.3;0.3;100;0;KW11.xlsx;2016
336;A10005;Menu Suppe;57;57;36;0;1.58;57;100;0.54;KW11.xlsx;2016
337;A10006;Menu Salat;306.5;306.5;191;0;1.6;306.5;100;2.89;KW11.xlsx;2016
338;A10007;Senf Mayo Ketschup;3;3;6;0;0.5;3;100;0.03;KW11.xlsx;2016
339;A10012;Kitchen 2;249;249;23;0;10.83;249;100;2.35;KW11.xlsx;2016
340;A10013;Kitchen 3;571;571;48;0;11.9;571;100;5.39;KW11.xlsx;2016
341;A10014;Kitchen 4;437;437;33;0;13.24;437;100;4.12;KW11.xlsx;2016
342;A10020;Local 0;1'397.00;1'397.00;181;0;7.72;1'397.00;100;13.18;KW11.xlsx;2016
343;A10040;Garden;509;509;69;22.04;23.1;509;100;4.8;KW11.xlsx;2016
344;A10063;Frucht 1.00;12;12;12;0;1;12;100;0.11;KW11.xlsx;2016
345;A100700;Yogi;4.8;4.8;3;0;1.6;4.8;100;0.05;KW11.xlsx;2016
346;A10072;Schichtjoghurt;9;9;3;0;3;9;100;0.08;KW11.xlsx;2016
347;A10073;Saisonfrüchte geschnitten;7;7;2;0;3.5;7;100;0.07;KW11.xlsx;2016
348;A10101;Ragusa-Gipfel ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW11.xlsx;2016
349;A10103;Vanille-Gipfel;7.2;7.2;3;0;2.4;7.2;100;0.07;KW11.xlsx;2016
350;A10107;Laugenbrezel ;2.5;2.5;1;0;2.5;2.5;100;0.02;KW11.xlsx;2016
351;A10108;Laugenbrezel mit Butter;2.2;2.2;1;0;2.2;2.2;100;0.02;KW11.xlsx;2016
352;A10112;Maisbrötli;1.7;1.7;1;0;1.7;1.7;100;0.02;KW11.xlsx;2016
353;A10114;Fitnessbrötli ;1.7;1.7;1;0;1.7;1.7;100;0.02;KW11.xlsx;2016
354;A10119;Studentenschnitte ;4.8;4.8;2;0;2.4;4.8;100;0.05;KW11.xlsx;2016
355;A10123;Russenzöpfli;7.2;7.2;3;0;2.4;7.2;100;0.07;KW11.xlsx;2016
356;A10127;Aprikosenplunder;7.2;7.2;3;0;2.4;7.2;100;0.07;KW11.xlsx;2016
357;A10128;Aprikosenjalousie;7.2;7.2;3;0;2.4;7.2;100;0.07;KW11.xlsx;2016
358;A10130;Vanillekreuz;4.8;4.8;2;0;2.4;4.8;100;0.05;KW11.xlsx;2016
359;A10136;Muffin;5;5;2;0;2.5;5;100;0.05;KW11.xlsx;2016
360;A10148;Fruchttörtli;7.2;7.2;3;0;2.4;7.2;100;0.07;KW11.xlsx;2016
361;A10160;Snacks;3;3;1;0;3;3;100;0.03;KW11.xlsx;2016
362;A10163;Bürli;1.4;1.4;1;0;1.4;1.4;100;0.01;KW11.xlsx;2016
364;A10000;Küche;521.1;521.1;95;0;5.49;521.1;100;5.28;KW12.xlsx;2016
365;A10001;Favorite;3'424.00;3'424.00;433;0;7.91;3'424.00;100;34.71;KW12.xlsx;2016
366;A10002;Green;1'807.00;1'807.00;238;0;7.59;1'807.00;100;18.32;KW12.xlsx;2016
367;A10005;Menu Suppe;22.5;22.5;15;0;1.5;22.5;100;0.23;KW12.xlsx;2016
368;A10006;Menu Salat;218.5;218.5;141;0;1.55;218.5;100;2.21;KW12.xlsx;2016
369;A10007;Senf Mayo Ketschup;1.5;1.5;3;0;0.5;1.5;100;0.02;KW12.xlsx;2016
370;A10008;Gemüseportion;3;3;2;0;1.5;3;100;0.03;KW12.xlsx;2016
371;A10012;Kitchen 2;1'038.00;1'038.00;97;0;10.7;1'038.00;100;10.52;KW12.xlsx;2016
372;A10013;Kitchen 3;12;12;1;0;12;12;100;0.12;KW12.xlsx;2016
373;A10014;Kitchen 4;391;391;30;0;13.03;391;100;3.96;KW12.xlsx;2016
374;A10020;Local 0;1'233.00;1'233.00;158;0;7.8;1'233.00;100;12.5;KW12.xlsx;2016
375;A10040;Garden;411.5;411.5;58;17.85;23.05;411.5;100;4.17;KW12.xlsx;2016
376;A10061;Frucht -.80;0.8;0.8;1;0;0.8;0.8;100;0.01;KW12.xlsx;2016
377;A10063;Frucht 1.00;138;138;138;0;1;138;100;1.4;KW12.xlsx;2016
378;A10072;Schichtjoghurt;15.5;15.5;5;0;3.1;15.5;100;0.16;KW12.xlsx;2016
379;A10073;Saisonfrüchte geschnitten;10.5;10.5;3;0;3.5;10.5;100;0.11;KW12.xlsx;2016
380;A10100;Gipfel;132.6;132.6;102;0;1.3;132.6;100;1.34;KW12.xlsx;2016
381;A10101;Ragusa-Gipfel ;5.3;5.3;2;0;2.65;5.3;100;0.05;KW12.xlsx;2016
382;A10103;Vanille-Gipfel;2.4;2.4;1;0;2.4;2.4;100;0.02;KW12.xlsx;2016
383;A10108;Laugenbrezel mit Butter;13.2;13.2;6;0;2.2;13.2;100;0.13;KW12.xlsx;2016
384;A10112;Maisbrötli;35.7;35.7;21;0;1.7;35.7;100;0.36;KW12.xlsx;2016
385;A10114;Fitnessbrötli ;5.1;5.1;3;0;1.7;5.1;100;0.05;KW12.xlsx;2016
386;A10119;Studentenschnitte ;9.6;9.6;4;0;2.4;9.6;100;0.1;KW12.xlsx;2016
387;A10120;Mandelbrezel ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW12.xlsx;2016
388;A10122;Nussbrille;24;24;10;0;2.4;24;100;0.24;KW12.xlsx;2016
389;A10123;Russenzöpfli;2.4;2.4;1;0;2.4;2.4;100;0.02;KW12.xlsx;2016
390;A10126;Apfel im Schlafrock;2.4;2.4;1;0;2.4;2.4;100;0.02;KW12.xlsx;2016
391;A10127;Aprikosenplunder;12;12;5;0;2.4;12;100;0.12;KW12.xlsx;2016
392;A10128;Aprikosenjalousie;2.4;2.4;1;0;2.4;2.4;100;0.02;KW12.xlsx;2016
393;A10135;Wähe;15.6;15.6;4;0;3.9;15.6;100;0.16;KW12.xlsx;2016
394;A10136;Muffin;8;8;3;0;2.67;8;100;0.08;KW12.xlsx;2016
395;A10148;Fruchttörtli;7.2;7.2;3;0;2.4;7.2;100;0.07;KW12.xlsx;2016
397;A10000;Küche;64;64;8;0;8;64;100;0.74;KW13.xlsx;2016
398;A10001;Favorite;2'216.00;2'216.00;280;0;7.91;2'216.00;100;25.77;KW13.xlsx;2016
399;A10002;Green;1'912.00;1'912.00;247;0;7.74;1'912.00;100;22.24;KW13.xlsx;2016
400;A100039;Portion Pommes;11;11;2;0;5.5;11;100;0.13;KW13.xlsx;2016
401;A10004;Brot Stück;0.6;0.6;2;0;0.3;0.6;100;0.01;KW13.xlsx;2016
402;A10005;Menu Suppe;29;29;18;0;1.61;29;100;0.34;KW13.xlsx;2016
403;A10006;Menu Salat;267.5;267.5;161;0;1.66;267.5;100;3.11;KW13.xlsx;2016
404;A10007;Senf Mayo Ketschup;2.5;2.5;5;0;0.5;2.5;100;0.03;KW13.xlsx;2016
405;A10012;Kitchen 2;140;140;13;0;10.77;140;100;1.63;KW13.xlsx;2016
406;A10013;Kitchen 3;310;310;26;0;11.92;310;100;3.61;KW13.xlsx;2016
407;A10014;Kitchen 4;1'197.00;1'197.00;88;0;13.6;1'197.00;100;13.92;KW13.xlsx;2016
408;A10020;Local 0;1'663.00;1'663.00;208;0;8;1'663.00;100;19.34;KW13.xlsx;2016
409;A10040;Garden;492.7;492.7;60;21.34;23.08;492.7;100;5.73;KW13.xlsx;2016
410;A10063;Frucht 1.00;5;5;5;0;1;5;100;0.06;KW13.xlsx;2016
411;A100700;Yogi;1.6;1.6;1;0;1.6;1.6;100;0.02;KW13.xlsx;2016
412;A10072;Schichtjoghurt;3;3;1;0;3;3;100;0.03;KW13.xlsx;2016
413;A10073;Saisonfrüchte geschnitten;7;7;2;0;3.5;7;100;0.08;KW13.xlsx;2016
414;A10101;Ragusa-Gipfel ;5.3;5.3;2;0;2.65;5.3;100;0.06;KW13.xlsx;2016
415;A10103;Vanille-Gipfel;7.7;7.7;3;0;2.57;7.7;100;0.09;KW13.xlsx;2016
416;A10108;Laugenbrezel mit Butter;8.8;8.8;4;0;2.2;8.8;100;0.1;KW13.xlsx;2016
417;A10114;Fitnessbrötli ;5.1;5.1;3;0;1.7;5.1;100;0.06;KW13.xlsx;2016
418;A10116;Semmel ;1.4;1.4;1;0;1.4;1.4;100;0.02;KW13.xlsx;2016
419;A10119;Studentenschnitte ;4.8;4.8;2;0;2.4;4.8;100;0.06;KW13.xlsx;2016
420;A10120;Mandelbrezel ;7.7;7.7;3;0;2.57;7.7;100;0.09;KW13.xlsx;2016
421;A10123;Russenzöpfli;2.9;2.9;1;0;2.9;2.9;100;0.03;KW13.xlsx;2016
422;A10126;Apfel im Schlafrock;4.8;4.8;2;0;2.4;4.8;100;0.06;KW13.xlsx;2016
423;A10127;Aprikosenplunder;2.4;2.4;1;0;2.4;2.4;100;0.03;KW13.xlsx;2016
424;A10128;Aprikosenjalousie;9.6;9.6;4;0;2.4;9.6;100;0.11;KW13.xlsx;2016
425;A10135;Wähe;11.7;11.7;3;0;3.9;11.7;100;0.14;KW13.xlsx;2016
426;A10144;Trockengebäck 100g verpackt;8.8;8.8;4;0;2.2;8.8;100;0.1;KW13.xlsx;2016
427;A10148;Fruchttörtli;4.8;4.8;2;0;2.4;4.8;100;0.06;KW13.xlsx;2016
428;A10160;Snacks;2.5;2.5;1;0;2.5;2.5;100;0.03;KW13.xlsx;2016
430;A10000;Küche;183.3;183.3;25;0;7.33;183.3;100;1.56;KW14.xlsx;2016
431;A10001;Favorite;4'109.00;4'109.00;504;0;8.15;4'109.00;100;34.95;KW14.xlsx;2016
432;A10002;Green;2'966.00;2'966.00;379;0;7.83;2'966.00;100;25.23;KW14.xlsx;2016
433;A100039;Portion Pommes;11;11;2;0;5.5;11;100;0.09;KW14.xlsx;2016
434;A10004;Brot Stück;0.9;0.9;3;0;0.3;0.9;100;0.01;KW14.xlsx;2016
435;A10005;Menu Suppe;31;31;20;0;1.55;31;100;0.26;KW14.xlsx;2016
436;A10006;Menu Salat;319;319;194;0;1.64;319;100;2.71;KW14.xlsx;2016
437;A10007;Senf Mayo Ketschup;3.5;3.5;7;0;0.5;3.5;100;0.03;KW14.xlsx;2016
438;A10012;Kitchen 2;225;225;20;0;11.25;225;100;1.91;KW14.xlsx;2016
439;A10013;Kitchen 3;1'028.00;1'028.00;86;0;11.95;1'028.00;100;8.74;KW14.xlsx;2016
440;A10014;Kitchen 4;571;571;43;0;13.28;571;100;4.86;KW14.xlsx;2016
441;A10020;Local 0;1'272.00;1'272.00;163;0;7.8;1'272.00;100;10.82;KW14.xlsx;2016
442;A10040;Garden;624.9;624.9;82;27;23.15;624.9;100;5.32;KW14.xlsx;2016
443;A10063;Frucht 1.00;11;11;11;0;1;11;100;0.09;KW14.xlsx;2016
444;A10072;Schichtjoghurt;3;3;1;0;3;3;100;0.03;KW14.xlsx;2016
445;A10073;Saisonfrüchte geschnitten;7;7;2;0;3.5;7;100;0.06;KW14.xlsx;2016
446;A10103;Vanille-Gipfel;2.4;2.4;1;0;2.4;2.4;100;0.02;KW14.xlsx;2016
447;A10108;Laugenbrezel mit Butter;9;9;4;0;2.25;9;100;0.08;KW14.xlsx;2016
448;A10118;Brownie ;2.9;2.9;1;0;2.9;2.9;100;0.02;KW14.xlsx;2016
449;A10119;Studentenschnitte ;7.2;7.2;3;0;2.4;7.2;100;0.06;KW14.xlsx;2016
450;A10121;Mandelschnecke ;4.8;4.8;2;0;2.4;4.8;100;0.04;KW14.xlsx;2016
451;A10122;Nussbrille;2.4;2.4;1;0;2.4;2.4;100;0.02;KW14.xlsx;2016
452;A10123;Russenzöpfli;2.4;2.4;1;0;2.4;2.4;100;0.02;KW14.xlsx;2016
453;A10125;Nussstange;2.4;2.4;1;0;2.4;2.4;100;0.02;KW14.xlsx;2016
454;A10127;Aprikosenplunder;2.9;2.9;1;0;2.9;2.9;100;0.02;KW14.xlsx;2016
455;A10128;Aprikosenjalousie;12;12;5;0;2.4;12;100;0.1;KW14.xlsx;2016
456;A10130;Vanillekreuz;7.7;7.7;3;0;2.57;7.7;100;0.07;KW14.xlsx;2016
457;A10131;Vanille/Apfelstange;2.4;2.4;1;0;2.4;2.4;100;0.02;KW14.xlsx;2016
458;A10135;Wähe;15.6;15.6;4;0;3.9;15.6;100;0.13;KW14.xlsx;2016
459;A10136;Muffin;8;8;3;0;2.67;8;100;0.07;KW14.xlsx;2016
460;A10144;Trockengebäck 100g verpackt;6.6;6.6;3;0;2.2;6.6;100;0.06;KW14.xlsx;2016
461;A10148;Fruchttörtli;2.4;2.4;1;0;2.4;2.4;100;0.02;KW14.xlsx;2016
463;A10000;Küche;32.9;32.9;6;0;5.48;32.9;100;0.33;KW15.xlsx;2016
464;A10001;Favorite;3'898.00;3'898.00;489;0;7.97;3'898.00;100;39.01;KW15.xlsx;2016
465;A10002;Green;2'085.00;2'085.00;272;0;7.67;2'085.00;100;20.87;KW15.xlsx;2016
466;A10004;Brot Stück;0.6;0.6;2;0;0.3;0.6;100;0.01;KW15.xlsx;2016
467;A10005;Menu Suppe;52;52;30;0;1.73;52;100;0.52;KW15.xlsx;2016
468;A10006;Menu Salat;282;282;182;0;1.55;282;100;2.82;KW15.xlsx;2016
469;A10007;Senf Mayo Ketschup;3;3;6;0;0.5;3;100;0.03;KW15.xlsx;2016
470;A10013;Kitchen 3;390;390;32;0;12.19;390;100;3.9;KW15.xlsx;2016
471;A10014;Kitchen 4;408;408;30;0;13.6;408;100;4.08;KW15.xlsx;2016
472;A10020;Local 0;1'755.00;1'755.00;224;0;7.83;1'755.00;100;17.56;KW15.xlsx;2016
473;A10040;Garden;634.3;634.3;87;27.41;23.14;634.3;100;6.35;KW15.xlsx;2016
474;A10060;Frucht -.70;1.4;1.4;2;0;0.7;1.4;100;0.01;KW15.xlsx;2016
475;A10061;Frucht -.80;2.4;2.4;3;0;0.8;2.4;100;0.02;KW15.xlsx;2016
476;A10063;Frucht 1.00;9;9;9;0;1;9;100;0.09;KW15.xlsx;2016
477;A10072;Schichtjoghurt;9;9;3;0;3;9;100;0.09;KW15.xlsx;2016
478;A10073;Saisonfrüchte geschnitten;21.5;21.5;6;0;3.58;21.5;100;0.22;KW15.xlsx;2016
479;A10103;Vanille-Gipfel;14.4;14.4;6;0;2.4;14.4;100;0.14;KW15.xlsx;2016
480;A10105;Schinkengipfel ;5;5;2;0;2.5;5;100;0.05;KW15.xlsx;2016
481;A10108;Laugenbrezel mit Butter;11;11;5;0;2.2;11;100;0.11;KW15.xlsx;2016
482;A10111;Schoggi Fair;2.2;2.2;1;0;2.2;2.2;100;0.02;KW15.xlsx;2016
483;A10114;Fitnessbrötli ;3.4;3.4;2;0;1.7;3.4;100;0.03;KW15.xlsx;2016
484;A10118;Brownie ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW15.xlsx;2016
485;A10119;Studentenschnitte ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW15.xlsx;2016
486;A10120;Mandelbrezel ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW15.xlsx;2016
487;A10122;Nussbrille;2.4;2.4;1;0;2.4;2.4;100;0.02;KW15.xlsx;2016
488;A10126;Apfel im Schlafrock;4.8;4.8;2;0;2.4;4.8;100;0.05;KW15.xlsx;2016
489;A10127;Aprikosenplunder;2.4;2.4;1;0;2.4;2.4;100;0.02;KW15.xlsx;2016
490;A10128;Aprikosenjalousie;2.4;2.4;1;0;2.4;2.4;100;0.02;KW15.xlsx;2016
491;A10130;Vanillekreuz;7.2;7.2;3;0;2.4;7.2;100;0.07;KW15.xlsx;2016
492;A10135;Wähe;23.9;23.9;6;0;3.98;23.9;100;0.24;KW15.xlsx;2016
493;A10136;Muffin;2.5;2.5;1;0;2.5;2.5;100;0.03;KW15.xlsx;2016
494;A10148;Fruchttörtli;2.4;2.4;1;0;2.4;2.4;100;0.02;KW15.xlsx;2016
496;A10000;Küche;205;205;22;0;9.32;205;100;1.99;KW16.xlsx;2016
497;A10001;Favorite;3'534.00;3'534.00;448;0;7.89;3'534.00;100;34.27;KW16.xlsx;2016
498;A10002;Green;2'096.00;2'096.00;271;0;7.73;2'096.00;100;20.32;KW16.xlsx;2016
499;A100039;Portion Pommes;16.5;16.5;3;0;5.5;16.5;100;0.16;KW16.xlsx;2016
500;A10004;Brot Stück;1.2;1.2;4;0;0.3;1.2;100;0.01;KW16.xlsx;2016
501;A10005;Menu Suppe;24;24;16;0;1.5;24;100;0.23;KW16.xlsx;2016
502;A10006;Menu Salat;360.5;360.5;219;0;1.65;360.5;100;3.5;KW16.xlsx;2016
503;A10007;Senf Mayo Ketschup;2.5;2.5;5;0;0.5;2.5;100;0.02;KW16.xlsx;2016
504;A10008;Gemüseportion;1.5;1.5;1;0;1.5;1.5;100;0.01;KW16.xlsx;2016
505;A10013;Kitchen 3;235;235;20;0;11.75;235;100;2.28;KW16.xlsx;2016
506;A10014;Kitchen 4;1'008.00;1'008.00;74;0;13.62;1'008.00;100;9.77;KW16.xlsx;2016
507;A10020;Local 0;1'703.00;1'703.00;210;0;8.11;1'703.00;100;16.51;KW16.xlsx;2016
508;A10040;Garden;700.1;700.1;82;30.42;23.02;700.1;100;6.79;KW16.xlsx;2016
509;A10061;Frucht -.80;0.8;0.8;1;0;0.8;0.8;100;0.01;KW16.xlsx;2016
510;A10063;Frucht 1.00;13;13;13;0;1;13;100;0.13;KW16.xlsx;2016
511;A10072;Schichtjoghurt;3;3;1;0;3;3;100;0.03;KW16.xlsx;2016
512;A10073;Saisonfrüchte geschnitten;3.5;3.5;1;0;3.5;3.5;100;0.03;KW16.xlsx;2016
513;A10100;Gipfel;1.3;1.3;1;0;1.3;1.3;100;0.01;KW16.xlsx;2016
514;A10101;Ragusa-Gipfel ;4.8;4.8;2;0;2.4;4.8;100;0.05;KW16.xlsx;2016
515;A10103;Vanille-Gipfel;2.4;2.4;1;0;2.4;2.4;100;0.02;KW16.xlsx;2016
516;A10105;Schinkengipfel ;2.5;2.5;1;0;2.5;2.5;100;0.02;KW16.xlsx;2016
517;A10108;Laugenbrezel mit Butter;6.6;6.6;3;0;2.2;6.6;100;0.06;KW16.xlsx;2016
518;A10112;Maisbrötli;1.7;1.7;1;0;1.7;1.7;100;0.02;KW16.xlsx;2016
519;A10114;Fitnessbrötli ;5.3;5.3;3;0;1.77;5.3;100;0.05;KW16.xlsx;2016
520;A10118;Brownie ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW16.xlsx;2016
521;A10119;Studentenschnitte ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW16.xlsx;2016
522;A10120;Mandelbrezel ;4.8;4.8;2;0;2.4;4.8;100;0.05;KW16.xlsx;2016
523;A10123;Russenzöpfli;7.2;7.2;3;0;2.4;7.2;100;0.07;KW16.xlsx;2016
524;A10124;Kirschenstange;2.4;2.4;1;0;2.4;2.4;100;0.02;KW16.xlsx;2016
525;A10127;Aprikosenplunder;2.4;2.4;1;0;2.4;2.4;100;0.02;KW16.xlsx;2016
526;A10128;Aprikosenjalousie;7.2;7.2;3;0;2.4;7.2;100;0.07;KW16.xlsx;2016
527;A10130;Vanillekreuz;5.3;5.3;2;0;2.65;5.3;100;0.05;KW16.xlsx;2016
529;A10000;Küche;65.8;65.8;12;0;5.48;65.8;100;0.67;KW17.xlsx;2016
530;A10001;Favorite;3'510.00;3'510.00;450;0;7.8;3'510.00;100;35.9;KW17.xlsx;2016
531;A10002;Green;2'079.00;2'079.00;272;0;7.64;2'079.00;100;21.27;KW17.xlsx;2016
532;A100039;Portion Pommes;27.5;27.5;5;0;5.5;27.5;100;0.28;KW17.xlsx;2016
533;A10004;Brot Stück;0.9;0.9;3;0;0.3;0.9;100;0.01;KW17.xlsx;2016
534;A10005;Menu Suppe;20.5;20.5;13;0;1.58;20.5;100;0.21;KW17.xlsx;2016
535;A10006;Menu Salat;308;308;200;0;1.54;308;100;3.15;KW17.xlsx;2016
536;A10007;Senf Mayo Ketschup;4.5;4.5;9;0;0.5;4.5;100;0.05;KW17.xlsx;2016
537;A10008;Gemüseportion;6;6;4;0;1.5;6;100;0.06;KW17.xlsx;2016
538;A10011;Kitchen 1;243;243;25;0;9.72;243;100;2.49;KW17.xlsx;2016
539;A10012;Kitchen 2;33;33;3;0;11;33;100;0.34;KW17.xlsx;2016
540;A10013;Kitchen 3;308;308;26;0;11.85;308;100;3.15;KW17.xlsx;2016
541;A10014;Kitchen 4;906;906;70;0;12.94;906;100;9.27;KW17.xlsx;2016
542;A10020;Local 0;1'326.00;1'326.00;172;0;7.71;1'326.00;100;13.56;KW17.xlsx;2016
543;A10040;Garden;560.6;560.6;70;24.31;23.06;560.6;100;5.73;KW17.xlsx;2016
544;A10063;Frucht 1.00;16;16;16;0;1;16;100;0.16;KW17.xlsx;2016
545;A100700;Yogi;1.6;1.6;1;0;1.6;1.6;100;0.02;KW17.xlsx;2016
546;A10072;Schichtjoghurt;6;6;2;0;3;6;100;0.06;KW17.xlsx;2016
547;A10073;Saisonfrüchte geschnitten;7;7;2;0;3.5;7;100;0.07;KW17.xlsx;2016
548;A10101;Ragusa-Gipfel ;7.2;7.2;3;0;2.4;7.2;100;0.07;KW17.xlsx;2016
549;A10103;Vanille-Gipfel;4.8;4.8;2;0;2.4;4.8;100;0.05;KW17.xlsx;2016
550;A10104;Schoggi-Gipfel ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW17.xlsx;2016
551;A10108;Laugenbrezel mit Butter;8.8;8.8;4;0;2.2;8.8;100;0.09;KW17.xlsx;2016
552;A10112;Maisbrötli;1.7;1.7;1;0;1.7;1.7;100;0.02;KW17.xlsx;2016
553;A10114;Fitnessbrötli ;1.7;1.7;1;0;1.7;1.7;100;0.02;KW17.xlsx;2016
554;A10119;Studentenschnitte ;9.6;9.6;4;0;2.4;9.6;100;0.1;KW17.xlsx;2016
555;A10121;Mandelschnecke ;4.8;4.8;2;0;2.4;4.8;100;0.05;KW17.xlsx;2016
556;A10123;Russenzöpfli;4.8;4.8;2;0;2.4;4.8;100;0.05;KW17.xlsx;2016
557;A10126;Apfel im Schlafrock;4.8;4.8;2;0;2.4;4.8;100;0.05;KW17.xlsx;2016
